metal_symbol,metal_formal_charge_smiles,atomic_number,period,group_number,block,metal_series,pauling_electronegativity,metal_formal_charge_smiles,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,smiles,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
Th,4,90,7,3,f,Actinide,1.3,4,0,0,0,0,2,2,0,0,0,[H]c1c([H])c([H])c2c(c1[H])C(=O)[O-]->[Th+4]<-O2C([H])([H])[H],11.22113851,-1.521314248,11.22113851,0.160547997,0.623698643,383.179,376.123,383.0759286,58,0,1.416666667,2.166666667,2.916666667,,2.545093537,7443.556878,8.552041764,6.534145948,10.64391818,5.7876937,3.506219286,6.861834259,2.479322665,6.519899676,1.696208678,4.731858818,1.102486953,3.479666055,0.134675325,768.3639299,8.720564386,3.477584321,1.451821254,91.65278415,0,0,0,0,0,92.47255632,0,0,0,0,0,0,0,0,43.81502189,5.969305288,0,0,0,0,7.109797541,29.82891977,0,5.749511833,1.979602586,0,5.749511833,0,13.07910283,0,37.04088212,10.35798868,24.26546827,0,0,0,31.07,37.04088212,4.794537184,0,5.969305288,5.563451492,5.749511833,0,6.066367068,25.30889875,0.804969072,1.174633513,7.968043273,-1.521314248,11.22113851,0,0.659934807,0.787746599,7.477292139,0,0,1.903757559,0.125,12,0,3,0,1,1,1,0,1,3,0,4,0,0,0,0,2,0.0587,37.3245,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
Gd,3,64,6,3,f,Lanthanide,1.2,3,0,7,0,0,2,2,0,0,0,[H]c1c([H])c([H])c2c(c1[H])C(=O)[O-]->[Gd+3]<-O2C([H])([H])[H],11.20356481,-0.92279321,11.20356481,0.191790123,0.666674078,308.391,301.335,308.9625258,63,1,1.416666667,2.166666667,2.916666667,,2.545093537,7443.556878,8.552041764,6.387699339,8.656168069,5.7876937,3.38664613,5.238843092,2.335341741,4.565616824,1.58803707,3.263623218,1.01777914,2.329909388,0.134675325,768.3639299,8.720564386,3.477584321,1.451821254,91.65278415,0,0,0,0,0,92.47255632,0,0,0,0,0,0,0,0,43.81502189,5.969305288,0,0,0,0,7.109797541,29.82891977,0,5.749511833,1.979602586,0,5.749511833,0,13.07910283,0,37.04088212,10.35798868,24.26546827,0,0,0,31.07,37.04088212,4.794537184,0,5.969305288,5.563451492,5.749511833,0,6.066367068,25.30889875,0.804969072,1.174633513,7.827453704,-0.92279321,11.20356481,0,0.642361111,0.725262346,7.42941358,0,0,1.872515432,0.125,12,0,3,0,1,1,1,0,1,3,0,4,0,0,0,0,2,0.0587,37.3245,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62
Er,3,68,6,3,f,Lanthanide,1.24,3,0,11,0,0,2,2,0,0,0,[H]c1c([H])c([H])c2c(c1[H])C(=O)[O-]->[Er+3]<-O2C([H])([H])[H],11.18967593,-0.449768519,11.18967593,0.216481481,0.665422536,318.401,311.345,316.968715,67,1,1.416666667,2.166666667,2.916666667,,2.545093537,7443.556878,8.552041764,6.322821083,8.175018045,5.7876937,3.333673256,4.845985742,2.271555824,4.092567804,1.540115269,2.90822563,0.980252185,2.051602047,0.056753247,768.3639299,8.645999668,3.429761175,1.425374018,89.96727571,0,0,0,0,0,90.62874387,0,0,0,0,0,0,0,0,41.97120944,5.969305288,0,0,0,0,7.109797541,29.82891977,0,5.749511833,2.625123895,0,5.749511833,0,13.07910283,0,34.55154837,10.35798868,24.26546827,0,0,0,31.07,34.55154837,4.794537184,0,5.969305288,5.563451492,5.749511833,0,6.066367068,25.30889875,1.127729727,1.497394168,7.716342593,-0.449768519,11.18967593,0,0.628472222,0.67587963,7.391574074,0,0,1.847824074,0.125,12,0,3,0,1,1,1,0,1,3,0,4,0,0,0,0,2,0.0587,37.3245,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49
Pb,2,82,6,14,p,Post-transition metal,1.87,2,0,0,2,0,2,2,0,0,0,[H]c1c([H])c([H])c2c(c1[H])C(=O)[O-]->[Pb+2]<-O2C([H])([H])[H],11.2174537,-1.395817901,11.2174537,0.167098765,0.585084224,358.341,351.285,359.0156226,60,0,1.416666667,2.166666667,2.916666667,,2.545093537,7443.556878,8.552041764,6.534145948,10.42162814,5.7876937,3.506219286,6.680335205,2.479322665,6.301352284,1.696208678,4.567666075,1.102486953,3.351088801,-0.267922078,768.3639299,8.335736881,3.232776721,1.317556511,83.51648644,0,0,0,0,0,83.59759389,0,0,0,0,0,0,0,0,9.799120394,31.11024436,0,0,0,0,7.109797541,29.82891977,0,5.749511833,5.00458321,0,5.749511833,0,38.2200419,0,0,10.35798868,24.26546827,0,0,0,31.07,25.14093907,4.794537184,0,5.969305288,5.563451492,5.749511833,0,6.066367068,25.30889875,2.317459385,2.687123826,7.938564815,-1.395817901,11.2174537,0,0.65625,0.774645062,7.467253086,0,0,1.89720679,0.125,12,0,3,0,1,1,1,0,1,3,0,4,0,0,0,0,2,-0.3221,43.0785,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34
Ni,2,28,4,10,d,Transition metal,1.91,2,8,0,0,0,2,2,0,0,0,[H]c1c([H])c([H])c2c(c1[H])C(=O)[O-]->[Ni+2]<-O2C([H])([H])[H],11.15321759,-0.281296296,11.15321759,0.281296296,0.55637317,209.834,202.778,208.9743134,66,0,1.416666667,2.166666667,2.916666667,,2.545093537,7443.556878,8.552041764,6.350373714,7.337986429,5.7876937,3.356169885,4.16255229,2.298644559,3.269629083,1.560466798,2.289958972,0.99618921,1.567445273,-0.696493506,768.3639299,7.927303411,2.978585965,1.181210164,76.41450155,0,0,0,0,0,75.9240463,0,0,0,0,0,0,0,0,27.26651187,5.969305288,0,0,0,0,7.109797541,29.82891977,0,5.749511833,7.389100062,0,5.749511833,0,13.07910283,15.08287462,0,10.35798868,24.26546827,0,0,0,31.07,0,4.794537184,0,5.969305288,5.563451492,20.83238646,0,13.17616461,18.19910121,3.50971781,3.879382251,7.424675926,0.791921296,11.15321759,0,0.592013889,0.54625,7.29224537,0,0,1.783009259,0.125,12,0,3,0,1,1,1,0,1,3,0,4,0,0,0,0,2,0.0562,37.3245,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
Tb,3,65,6,3,f,Lanthanide,1.1,3,0,8,0,0,2,2,0,0,0,[H]c1c([H])c([H])c2c(c1[H])C(=O)[O-]->[Tb+3]<-O2C([H])([H])[H],11.20009259,-0.804537037,11.20009259,0.197962963,0.666582559,310.066,303.01,309.9637687,64,0,1.416666667,2.166666667,2.916666667,,2.545093537,7443.556878,8.552041764,6.367479281,8.506212111,5.7876937,3.370136522,5.116404565,2.315462124,4.418185638,1.573101687,3.152859458,1.006083431,2.243171694,0.095714286,768.3639299,8.683277239,3.453646688,1.438570205,90.80338547,0,0,0,0,0,91.54308371,0,0,0,0,0,0,0,0,42.88554928,5.969305288,0,0,0,0,7.109797541,29.82891977,0,5.749511833,2.305980723,0,5.749511833,0,13.07910283,0,35.78503137,10.35798868,24.26546827,0,0,0,31.07,35.78503137,4.794537184,0,5.969305288,5.563451492,5.749511833,0,6.066367068,25.30889875,0.968158141,1.337822582,7.799675926,-0.804537037,11.20009259,0,0.638888889,0.712916667,7.419953704,0,0,1.866342593,0.125,12,0,3,0,1,1,1,0,1,3,0,4,0,0,0,0,2,0.0587,37.3245,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
Cu,2,29,4,11,d,Transition metal,1.9,2,9,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Cu+2])c([H])c1[H],4.865138889,1.5625,4.865138889,1.5625,0.478563344,142.648,137.608,141.9706995,39,1,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,3.635476286,4.577128062,3.39384685,1.984571085,2.405690562,1.180263654,1.66653054,0.656380724,0.937127041,0.364501957,0.526590919,-0.330519481,47.19725257,4.819417235,2.10159248,1.29783817,51.00819236,0,0,0,0,0,50.40696601,0,0,0,0,0,0,0,0,16.23074483,0,0,3.583432828,0,0,0,30.59278835,0,0,0,0,0,0,3.583432828,16.23074483,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,0,0,15.97711997,18.19910121,0,16.23074483,1.5625,4.865138889,0,0,0,0,5.71125,3.611111111,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.52
Zn,2,30,4,12,d,Transition metal,1.65,2,10,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Zn+2])c([H])c1[H],2.125,1.181388889,2.125,1.181388889,0.480856884,144.492,139.452,142.9702442,30,0,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,4.041071723,7.008199556,3.39384685,2.165958879,3.492898785,1.389712236,2.921930461,0.777305919,1.661932524,0.434318151,0.945057559,-0.226623377,47.19725257,4.921013475,2.177017265,1.360413017,52.92293025,0,0,0,0,0,52.44328688,0,0,0,0,0,0,0,0,18.54052571,0,0,3.30997282,0,0,0,30.59278835,0,0,0,0,0,0,3.30997282,18.54052571,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,0,18.54052571,0,18.19910121,15.70365996,0,2.125,1.181388889,0,0,0,0,6.0825,4.111111111,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.03
Ag,1,47,5,11,d,Transition metal,1.93,1,10,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Ag+])c([H])c1[H],3.244288889,1.81,3.244288889,1.81,0.535664944,186.97,181.93,185.9467476,40,0,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,3.635476286,5.117730111,3.39384685,1.984571085,2.647455148,1.180263654,1.945696238,0.656380724,1.098303432,0.364501957,0.619646152,-0.10974026,47.19725257,5.03539215,2.262641245,1.43188798,55.21976749,0,0,0,0,0,54.89233043,0,0,0,0,0,0,0,0,21.32864192,0,0,2.970900156,0,0,0,30.59278835,0,0,0,0,0,0,2.970900156,21.32864192,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,0,0,0,33.56368851,21.32864192,0,1.81,3.244288889,0,0,0,0,5.8746,3.831111111,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.06
Cd,2,48,5,12,d,Transition metal,1.69,2,10,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Cd+2])c([H])c1[H],2.17,0.886688889,2.17,0.886688889,0.541544126,191.514,186.474,192.9444605,30,0,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,4.041071723,8.077381432,3.39384685,2.165958879,3.971051456,1.389712236,3.474053607,0.777305919,1.980700971,0.434318151,1.129098608,0.072077922,47.19725257,5.213479079,2.397388837,1.545250187,59.09306849,0,0,0,0,0,59.03501818,0,0,0,0,0,0,0,0,26.06558644,0,0,2.376643385,0,0,0,30.59278835,0,0,0,0,0,0,2.376643385,26.06558644,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,26.06558644,0,0,18.19910121,14.77033053,0,2.17,0.886688889,0,0,0,0,6.1122,4.151111111,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.32
Co,2,27,4,9,d,Transition metal,1.88,2,7,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Co+2])c([H])c1[H],4.046527778,1.6875,4.046527778,1.6875,0.505507077,138.035,132.995,137.974297,37,1,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,3.667298275,4.708333483,3.39384685,1.998802311,2.46436741,1.196696458,1.734284728,0.665868208,0.97624494,0.369979558,0.549175648,-0.343506494,47.19725257,4.806722752,2.092210894,1.290081267,50.7772476,0,0,0,0,0,50.16172766,0,0,0,0,0,0,0,0,15.95316019,0,0,3.615779113,0,0,0,30.59278835,0,0,0,0,0,0,3.615779113,15.95316019,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,0,0,3.615779113,30.59278835,15.95316019,0,1.6875,4.046527778,0,0,0,0,5.79375,3.722222222,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.23
Ni,2,28,4,10,d,Transition metal,1.91,2,8,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Ni+2])c([H])c1[H],4.455833333,1.625,4.455833333,1.625,0.472588547,137.795,132.755,136.9764449,38,0,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,3.650192707,4.637805422,3.39384685,1.991152469,2.432826302,1.187863181,1.697864194,0.660768313,0.955217535,0.367035133,0.53703547,-0.356493506,47.19725257,4.794029414,2.08283979,1.282338989,50.54816895,0,0,0,0,0,49.91855593,0,0,0,0,0,0,0,0,15.67804851,0,0,3.647719067,0,0,0,30.59278835,0,0,0,0,0,0,3.647719067,15.67804851,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,0,0,3.647719067,30.59278835,15.67804851,0,1.625,4.455833333,0,0,0,0,5.7525,3.666666667,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.91
Mn,2,25,4,7,d,Transition metal,1.55,2,5,0,0,0,1,0,1,0,0,[H]c1c([H])c([H])n(->[Mn+2])c([H])c1[H],3.227916667,1.8125,3.227916667,1.8125,0.468031375,134.04,129,133.9791471,35,1,1,1.571428571,1.857142857,,3.02146531,1838.565863,5.112884175,3.711929414,4.892352386,3.39384685,2.018761964,2.546663165,1.219743879,1.829311681,0.679174643,1.031108777,0.377662032,0.580851299,-0.330519481,47.19725257,4.819417235,2.10159248,1.29783817,51.00819236,0,0,0,0,0,50.40696601,0,0,0,0,0,0,0,0,16.23074483,0,0,3.583432828,0,0,0,30.59278835,0,0,0,0,0,0,3.583432828,16.23074483,0,0,30.59278835,0,0,0,5.9,0,0,0,0,0,0,0,0,34.17622118,16.23074483,0,1.8125,3.227916667,0,0,0,0,5.87625,3.833333333,0,0,0,7,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,1.0791,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24
Tm,3,69,6,3,f,Lanthanide,1.25,3,0,12,0,0,2,2,0,0,0,[H]C1([H])C([H])([H])C2(C(=O)[O-]->[Tm+3]<-[O-]C2=O)C1([H])[H],11.10305556,-0.887152778,11.10305556,0.37191358,0.470794651,311.044,304.996,310.9602734,66,0,1.181818182,1.727272727,2,,2.247917915,6665.907839,7.897341225,5.531663604,7.311196883,5.25565417,3.250058769,4.703041608,2.670027849,3.693108148,2.13764508,3.09406855,1.183822759,2.222676186,0.493766234,291.6975167,8.108460009,2.765398516,1.078560705,82.93057928,0,0,0,0,0,83.45005971,0,0,0,0,0,0,0,0,46.8339938,11.93861058,0,0,5.414990469,19.26246487,0,0,0,0,3.099563123,0,0,0,11.93861058,9.589074368,39.56034677,19.26246487,0,0,0,0,56.74,39.56034677,9.589074368,0,11.93861058,12.84164325,6.420821623,0,0,0,0,3.099563123,9.386944444,-0.769328704,22.20611111,0,-0.887152778,-0.74382716,0,2.112808642,0,0,0.666666667,11,0,4,1,1,2,0,0,0,4,0,5,0,1,0,1,2,-2.3435,26.298,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43
Ce,3,58,6,3,f,Lanthanide,1.12,3,0,1,0,0,2,2,0,0,0,[H]C1([H])C([H])([H])C2(C(=O)[O-]->[Ce+3]<-[O-]C2=O)C1([H])[H],11.13430556,-1.778078704,11.13430556,0.316358025,0.467449816,282.226,276.178,281.9314988,57,1,1.181818182,1.727272727,2,,2.247917915,6665.907839,7.897341225,5.754313505,8.89436845,5.25565417,3.431851653,5.995695779,2.798032607,4.603297161,2.257309935,3.944955948,1.313801004,3.146897849,0.636623377,291.6975167,8.244654455,2.84393127,1.118235832,86.04504114,0,0,0,0,0,86.85812773,0,0,0,0,0,0,0,0,50.24206182,11.93861058,0,0,5.414990469,19.26246487,0,0,0,0,1.902827452,0,0,0,11.93861058,9.589074368,44.16515047,19.26246487,0,0,0,0,56.74,44.16515047,9.589074368,0,11.93861058,12.84164325,6.420821623,0,0,0,0,1.902827452,9.636944444,-1.778078704,22.26861111,0,-0.855902778,-0.632716049,0,2.166697531,0,0,0.666666667,11,0,4,1,1,2,0,0,0,4,0,5,0,1,0,1,2,-2.3435,26.298,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86
Zn,2,30,4,12,d,Transition metal,1.65,2,10,0,0,0,2,2,0,0,0,[H]C1([H])C([H])([H])C2(C(=O)[O-]->[Zn+2]<-[O-]C2=O)C1([H])[H],11.13256944,-1.722037037,11.13256944,0.319444444,0.33004026,207.5,201.452,205.9557509,56,0,1.181818182,1.727272727,2,,2.247917915,6665.907839,7.897341225,5.961420287,8.92854812,5.25565417,3.600953631,6.023603362,2.917101394,4.622947565,2.368621023,3.963326067,1.434705509,3.166851208,-0.116623377,291.6975167,7.528260277,2.438722862,0.916828346,71.63586882,0,0,0,0,0,71.1790626,0,0,0,0,0,0,0,0,34.56299669,11.93861058,0,0,5.414990469,19.26246487,0,0,0,0,7.125946564,0,0,0,11.93861058,27.43705012,5.414990469,19.26246487,0,0,0,0,56.74,23.26296622,9.589074368,0,11.93861058,12.84164325,6.420821623,0,0,0,0,7.125946564,9.623055556,-1.722037037,22.26513889,0,-0.857638889,-0.638888889,0,2.163703704,0,0,0.666666667,11,0,4,1,1,2,0,0,0,4,0,5,0,1,0,1,2,-2.346,26.298,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41
Ho,3,67,6,3,f,Lanthanide,1.23,3,0,10,0,0,2,2,0,0,0,[H]C1([H])C([H])([H])C2(C(=O)[O-]->[Ho+3]<-[O-]C2=O)C1([H])[H],11.11,-0.99349537,11.11,0.359567901,0.371867137,307.04,300.992,306.9563822,64,0,1.181818182,1.727272727,2,,2.247917915,6665.907839,7.897341225,5.55582485,7.490381483,5.25565417,3.269786344,4.84934522,2.683918511,3.796124054,2.150630723,3.190372653,1.197927577,2.327280318,0.51974026,291.6975167,8.133211817,2.779620028,1.08572339,83.48355614,0,0,0,0,0,84.05457557,0,0,0,0,0,0,0,0,47.43850965,11.93861058,0,0,5.414990469,19.26246487,0,0,0,0,2.889210633,0,0,0,11.93861058,9.589074368,40.37521512,19.26246487,0,0,0,0,56.74,40.37521512,9.589074368,0,11.93861058,12.84164325,6.420821623,0,0,0,0,2.889210633,9.4425,-0.99349537,22.22,0,-0.880208333,-0.719135802,0,2.124783951,0,0,0.666666667,11,0,4,1,1,2,0,0,0,4,0,5,0,1,0,1,2,-2.3435,26.298,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44
